specimen_label,site_name,date_cest,method,method_repeat,sex,stage,id_confidence,suborder,family,subfamily,genus,species
TAV09 20210630 N1 C009,TAV09,2021-06-30,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,,
TAV07 20210718 H1 C005,TAV07,2021-07-18,Hand,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,,
TAV08 20210630 N1 C024,TAV08,2021-06-30,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV08 20210619 N1 C014,TAV08,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV07 20210630 N1 C008,TAV07,2021-06-30,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Stenobothrus,
TAV09 20210619 N1 C001,TAV09,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV08 20210619 N1 C006,TAV08,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,,
TAV08 20210619 N1 C003,TAV08,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,,
TOR08 20211005 H1 C002,TOR08,2021-10-05,Hand,1,Female,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,,
BES01 20210702 N1 C027,BES01,2021-07-02,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,,
TAV08 20210718 H1 C001,TAV08,2021-07-18,Hand,1,Female,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TOR09 20210701 N1 C004,TOR09,2021-07-01,Net,1,Female,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,,
TAV09 20210630 N1 C002,TAV09,2021-06-30,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Stenobothrus,
MOL09 20210717 H1 C001,MOL09,2021-07-17,Hand,1,Female,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Stenobothrus,
TAV08 20210619 N1 C005,TAV08,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,,
TOR07 20210701 N1 C007,TOR07,2021-07-01,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,,
TOR03 20210719 N2 C016,TOR03,2021-07-19,Net,2,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,,
TOR04 20210719 N1 C003,TOR04,2021-07-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,,
TOR03 20210719 N1 C015,TOR03,2021-07-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,,
MOL09 20210703 N1 C005,MOL09,2021-07-03,Net,1,Female,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Stenobothrus,
TOR03 20210719 N1 C011,TOR03,2021-07-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,,
TAV07 20210718 N1 C004,TAV07,2021-07-18,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Stenobothrus,
TOR09 20210701 N1 C023,TOR09,2021-07-01,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,,
BES02 20210720 N1 C001,BES02,2021-07-20,Net,1,Male,Nymph,Confirmed,Caelifera,Acrididae,Calliptaminae,Calliptamus,Calliptamus italicus
TOR01 20210629 N1 C004,TOR01,2021-06-29,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,,
TOR09 20210701 N1 C019,TOR09,2021-07-01,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,,
MOL09 20210915 N1 C003,MOL09,2021-09-15,Net,1,Female,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,,
TOR07 20210701 N1 C002,TOR07,2021-07-01,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,,
TAV05 20210718 N1 C002,TAV05,2021-07-18,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,,
BES01 20210914 H1 C009,BES01,2021-09-14,Hand,1,Male,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,,
TOR10 20210629 N1 C007,TOR10,2021-06-29,Net,1,Male,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Chorthippus,
TOR09 20210701 N1 C041,TOR09,2021-07-01,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,,
TOR03 20210719 N1 C027,TOR03,2021-07-19,Net,1,Female,Nymph,Confirmed,Caelifera,Acrididae,Melanoplinae,Cophopodisma,Cophopodisma pyrenaea
TOR01 20210629 N1 E021,TOR01,2021-06-29,Net,1,Unknown,Nymph,Confirmed,Ensifera,,,,
TOR09 20210919 N1 E001,TOR09,2021-09-19,Net,1,Female,Adult,Confirmed,Ensifera,Tettigoniidae,Tettigoniinae,Pholidoptera,Pholidoptera griseoaptera
MOL06 20210915 N1 C007,MOL06,2021-09-15,Net,1,Male,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Stenobothrus,
TAV09 20210718 H1 C011,TAV09,2021-07-18,Hand,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV09 20210718 H1 C012,TAV09,2021-07-18,Hand,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV08 20210718 H1 C006,TAV08,2021-07-18,Hand,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV09 20210619 N1 C037,TAV09,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV09 20210619 N1 C038,TAV09,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV09 20210619 N1 C039,TAV09,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV09 20210619 N1 C040,TAV09,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV09 20210619 N1 C041,TAV09,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV09 20210619 N1 C042,TAV09,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV09 20210619 N1 C043,TAV09,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV09 20210619 N1 C044,TAV09,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV09 20210619 N1 C045,TAV09,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV09 20210619 N1 C046,TAV09,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV09 20210619 N1 C048,TAV09,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV09 20210619 N1 C049,TAV09,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV09 20210619 N1 C050,TAV09,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV09 20210619 N1 C051,TAV09,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV09 20210619 N1 C052,TAV09,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV09 20210619 N1 C054,TAV09,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV09 20210619 N1 C055,TAV09,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV09 20210619 N1 C057,TAV09,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV09 20210619 N1 C058,TAV09,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV09 20210619 N1 C062,TAV09,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV09 20210619 N1 C063,TAV09,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV09 20210619 N1 C064,TAV09,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV09 20210619 N1 C067,TAV09,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TOR09 20210701 N1 C005,TOR09,2021-07-01,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TOR09 20210701 N1 C006,TOR09,2021-07-01,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TOR08 20210701 N1 C003,TOR08,2021-07-01,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV06 20210917 N1 C002,TAV06,2021-09-17,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV06 20210917 N1 C004,TAV06,2021-09-17,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV08 20210619 N1 C008,TAV08,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV08 20210619 N1 C011,TAV08,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV08 20210619 N1 C039,TAV08,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV08 20210619 N1 C016,TAV08,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV08 20210619 N1 C020,TAV08,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV08 20210619 N1 C013,TAV08,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV08 20210619 N1 C007,TAV08,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
BOR02 20210629 N1 C024,BOR02,2021-06-29,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TOR03 20210719 N1 C008,TOR03,2021-07-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TOR08 20210616 N1 C004,TOR08,2021-06-16,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TOR08 20210616 N1 C001,TOR08,2021-06-16,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TOR06 20210616 N1 C003,TOR06,2021-06-16,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV08 20210630 N1 C007,TAV08,2021-06-30,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV08 20210630 N1 C002,TAV08,2021-06-30,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV08 20210630 N1 C006,TAV08,2021-06-30,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV08 20210630 N1 C001,TAV08,2021-06-30,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV08 20210630 N1 C004,TAV08,2021-06-30,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV09 20210630 N1 C019,TAV09,2021-06-30,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV09 20210630 N1 C017,TAV09,2021-06-30,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV09 20210630 N1 C010,TAV09,2021-06-30,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV09 20210630 N1 C016,TAV09,2021-06-30,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV09 20210630 N1 C018,TAV09,2021-06-30,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV09 20210630 N1 C014,TAV09,2021-06-30,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV09 20210630 N1 C020,TAV09,2021-06-30,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV09 20210630 N1 C036,TAV09,2021-06-30,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV09 20210630 N1 C013,TAV09,2021-06-30,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV09 20210630 N1 C034,TAV09,2021-06-30,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TOR05 20210719 N1 C001,TOR05,2021-07-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TOR04 20210719 N1 C007,TOR04,2021-07-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TOR04 20210719 H1 C003,TOR04,2021-07-19,Hand,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TOR03 20210719 H1 C001,TOR03,2021-07-19,Hand,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
MOL01 20210717 N1 C001,MOL01,2021-07-17,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,Pseudochorthippus parallelus
MOL06 20210717 N1 C001,MOL06,2021-07-17,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
MOL08 20210717 N1 C007,MOL08,2021-07-17,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV07 20210630 N1 C012,TAV07,2021-06-30,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV07 20210718 H1 C003,TAV07,2021-07-18,Hand,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV07 20210630 N1 C002,TAV07,2021-06-30,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV07 20210718 H1 C006,TAV07,2021-07-18,Hand,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV09 20210718 N1 C031,TAV09,2021-07-18,Net,1,Unknown,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV09 20210718 N1 C016,TAV09,2021-07-18,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV09 20210718 N1 C018,TAV09,2021-07-18,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV09 20210718 N1 C022,TAV09,2021-07-18,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV09 20210718 N1 C015,TAV09,2021-07-18,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV09 20210718 N1 C009,TAV09,2021-07-18,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV09 20210718 N1 C033,TAV09,2021-07-18,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV09 20210718 N1 C030,TAV09,2021-07-18,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV09 20210718 N1 C028,TAV09,2021-07-18,Net,1,Female,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV09 20210718 N1 C010,TAV09,2021-07-18,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV08 20210630 N1 C009,TAV08,2021-06-30,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV08 20210619 N1 C015,TAV08,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV08 20210619 N1 C010,TAV08,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV08 20210619 N1 C022,TAV08,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV08 20210718 N1 C010,TAV08,2021-07-18,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV08 20210630 N1 C026,TAV08,2021-06-30,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV08 20210630 N1 C035,TAV08,2021-06-30,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV08 20210718 N1 C022,TAV08,2021-07-18,Net,1,Unknown,Nymph,Confirmed,Caelifera,Tetrigidae,Tetriginae,,
BES01 20210720 H1 C010,BES01,2021-07-20,Hand,1,Unknown,Nymph,Confirmed,Caelifera,Tetrigidae,Tetriginae,,
BES01 20210720 N1 C010,BES01,2021-07-20,Net,1,Unknown,Nymph,Confirmed,Caelifera,Tetrigidae,Tetriginae,,
BES01 20210720 H1 C013,BES01,2021-07-20,Hand,1,Unknown,Nymph,Confirmed,Caelifera,Tetrigidae,Tetriginae,,
BES01 20210720 N1 C008,BES01,2021-07-20,Net,1,Unknown,Nymph,Confirmed,Caelifera,Tetrigidae,Tetriginae,,
BES01 20210720 H1 C011,BES01,2021-07-20,Hand,1,Unknown,Nymph,Confirmed,Caelifera,Tetrigidae,Tetriginae,,
BES01 20210720 H1 C007,BES01,2021-07-20,Hand,1,Unknown,Nymph,Confirmed,Caelifera,Tetrigidae,Tetriginae,,
MOL06 20210717 N2 C001,MOL06,2021-07-17,Net,2,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,,
MOL06 20210717 N2 C002,MOL06,2021-07-17,Net,2,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,,
TAV07 20210718 H1 C011,TAV07,2021-07-18,Hand,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,,
TAV07 20210618 N1 C001,TAV07,2021-06-18,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,,
TAV08 20210718 N1 C026,TAV08,2021-07-18,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,,
TAV08 20210630 N1 C005,TAV08,2021-06-30,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV09 20210916 N1 C003,TAV09,2021-09-16,Net,1,Female,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Chorthippus,
TAV09 20210630 N1 C023,TAV09,2021-06-30,Net,1,Male,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Stenobothrus,
TOR02 20211004 N1 C002,TOR02,2021-10-04,Net,1,Female,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Chorthippus,
TOR03 20210719 H1 C002,TOR03,2021-07-19,Hand,1,Female,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Stenobothrus,
TOR04 20210919 N2 C001,TOR04,2021-09-19,Net,2,Male,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Omocestus,
TOR04 20210919 N2 C002,TOR04,2021-09-19,Net,2,Female,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Omocestus,
TAV09 20211006 N1 C008,TAV09,2021-10-06,Net,1,Female,Adult,Finalised,Caelifera,Acrididae,Gomphocerinae,Chorthippus,Chorthippus biguttulus
BES01 20210914 H1 C007,BES01,2021-09-14,Hand,1,Male,Nymph,Finalised,Caelifera,Acrididae,Gomphocerinae,Gomphoceridius,
TOR02 20210629 N1 E001,TOR02,2021-06-29,Net,1,Unknown,Nymph,Finalised,Ensifera,Tettigoniidae,Tettigoniinae,Tessellana,
TOR01 20210629 N1 E007,TOR01,2021-06-29,Net,1,Unknown,Nymph,Finalised,Ensifera,Tettigoniidae,Conocephalinae,Conocephalus,
BES02 20210720 H1 C002,BES02,2021-07-20,Hand,1,Unknown,Nymph,Finalised,Caelifera,Acrididae,Melanoplinae,Miramella,
TOR10 20211004 H1 C002,TOR10,2021-10-04,Hand,1,Female,Adult,Finalised,Caelifera,Acrididae,Gomphocerinae,Chorthippus,Chorthippus biguttulus
TOR10 20211004 H1 C002,TOR10,2021-10-04,Hand,1,Female,Adult,Finalised,Caelifera,Acrididae,Gomphocerinae,Chorthippus,Chorthippus mollis
TOR02 20211004 H1 C001,TOR02,2021-10-04,Hand,1,Female,Adult,Finalised,Caelifera,Acrididae,Gomphocerinae,Chorthippus,Chorthippus biguttulus
TOR02 20211004 H1 C001,TOR02,2021-10-04,Hand,1,Female,Adult,Finalised,Caelifera,Acrididae,Gomphocerinae,Chorthippus,Chorthippus mollis
TAV08 20210916 H1 C006,TAV08,2021-09-16,Hand,1,Female,Adult,Finalised,Caelifera,Acrididae,Gomphocerinae,Chorthippus,Chorthippus biguttulus
TAV08 20210916 H1 C006,TAV08,2021-09-16,Hand,1,Female,Adult,Finalised,Caelifera,Acrididae,Gomphocerinae,Chorthippus,Chorthippus mollis
MOL09 20210915 H1 C014,MOL09,2021-09-15,Hand,1,Female,Adult,Finalised,Caelifera,Acrididae,Gomphocerinae,Chorthippus,Chorthippus biguttulus
MOL09 20210915 H1 C014,MOL09,2021-09-15,Hand,1,Female,Adult,Finalised,Caelifera,Acrididae,Gomphocerinae,Chorthippus,Chorthippus mollis
MOL08 20210915 N1 C002,MOL08,2021-09-15,Net,1,Female,Adult,Finalised,Caelifera,Acrididae,Gomphocerinae,Chorthippus,Chorthippus biguttulus
MOL08 20210915 N1 C002,MOL08,2021-09-15,Net,1,Female,Adult,Finalised,Caelifera,Acrididae,Gomphocerinae,Chorthippus,Chorthippus mollis
TAV08 20211006 H1 C007,TAV08,2021-10-06,Hand,1,Female,Adult,Finalised,Caelifera,Acrididae,Gomphocerinae,Chorthippus,Chorthippus biguttulus
TAV08 20211006 H1 C007,TAV08,2021-10-06,Hand,1,Female,Adult,Finalised,Caelifera,Acrididae,Gomphocerinae,Chorthippus,Chorthippus mollis
TAV08 20210916 H1 C012,TAV08,2021-09-16,Hand,1,Female,Adult,Finalised,Caelifera,Acrididae,Gomphocerinae,Chorthippus,Chorthippus biguttulus
TAV08 20210916 H1 C012,TAV08,2021-09-16,Hand,1,Female,Adult,Finalised,Caelifera,Acrididae,Gomphocerinae,Chorthippus,Chorthippus mollis
TAV08 20210916 H1 C008,TAV08,2021-09-16,Hand,1,Female,Adult,Finalised,Caelifera,Acrididae,Gomphocerinae,Chorthippus,Chorthippus biguttulus
TAV08 20210916 H1 C008,TAV08,2021-09-16,Hand,1,Female,Adult,Finalised,Caelifera,Acrididae,Gomphocerinae,Chorthippus,Chorthippus mollis
MOL08 20210915 H1 C002,MOL08,2021-09-15,Hand,1,Female,Adult,Finalised,Caelifera,Acrididae,Gomphocerinae,Chorthippus,Chorthippus biguttulus
MOL08 20210915 H1 C002,MOL08,2021-09-15,Hand,1,Female,Adult,Finalised,Caelifera,Acrididae,Gomphocerinae,Chorthippus,Chorthippus mollis
MOL09 20210915 N1 C005,MOL09,2021-09-15,Net,1,Female,Adult,Finalised,Caelifera,Acrididae,Gomphocerinae,Chorthippus,Chorthippus biguttulus
MOL09 20210915 N1 C005,MOL09,2021-09-15,Net,1,Female,Adult,Finalised,Caelifera,Acrididae,Gomphocerinae,Chorthippus,Chorthippus mollis
TOR02 20210919 N1 C001,TOR02,2021-09-19,Net,1,Female,Adult,Finalised,Caelifera,Acrididae,Gomphocerinae,Chorthippus,Chorthippus biguttulus
TOR02 20210919 N1 C001,TOR02,2021-09-19,Net,1,Female,Adult,Finalised,Caelifera,Acrididae,Gomphocerinae,Chorthippus,Chorthippus mollis
MOL09 20211002 H1 C002,MOL09,2021-10-02,Hand,1,Female,Adult,Finalised,Caelifera,Acrididae,Gomphocerinae,Chorthippus,Chorthippus biguttulus
MOL09 20211002 H1 C002,MOL09,2021-10-02,Hand,1,Female,Adult,Finalised,Caelifera,Acrididae,Gomphocerinae,Chorthippus,Chorthippus mollis
MOL09 20210915 N1 C002,MOL09,2021-09-15,Net,1,Female,Adult,Finalised,Caelifera,Acrididae,Gomphocerinae,Chorthippus,Chorthippus mollis
MOL09 20210915 N1 C002,MOL09,2021-09-15,Net,1,Female,Adult,Finalised,Caelifera,Acrididae,Gomphocerinae,Chorthippus,Chorthippus biguttulus
MOL09 20211002 H1 C001,MOL09,2021-10-02,Hand,1,Female,Adult,Finalised,Caelifera,Acrididae,Gomphocerinae,Chorthippus,Chorthippus biguttulus
MOL09 20211002 H1 C001,MOL09,2021-10-02,Hand,1,Female,Adult,Finalised,Caelifera,Acrididae,Gomphocerinae,Chorthippus,Chorthippus mollis
TOR02 20210919 N1 C005,TOR02,2021-09-19,Net,1,Female,Adult,Finalised,Caelifera,Acrididae,Gomphocerinae,Chorthippus,Chorthippus biguttulus
TOR02 20210919 N1 C005,TOR02,2021-09-19,Net,1,Female,Adult,Finalised,Caelifera,Acrididae,Gomphocerinae,Chorthippus,Chorthippus mollis
TAV08 20210916 H1 C010,TAV08,2021-09-16,Hand,1,Female,Adult,Finalised,Caelifera,Acrididae,Gomphocerinae,Chorthippus,Chorthippus biguttulus
